series_id,family,subgroup,panel,arm,canonical_arm,is_alias,score_path,score_sha256,manifest_path,manifest_sha256,score_length,common_valid
YAHOOA3__A3Benchmark-TS46,Yahoo,Yahoo-A3,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS46\IHP0_NCTP1\score.npy,786C31EA61E7F2E317E24AECFA0B460BBAE4F4F71F4BD66A11B8758E7717371E,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS46\IHP0_NCTP1\score_manifest.json,FEB3C37960969655EC80D252C8B43E2E789E0318B7F5091986FD3C3969B6B587,1680,True
YAHOOA3__A3Benchmark-TS47,Yahoo,Yahoo-A3,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS47\FINAL_DEFAULT\score.npy,036BB357AB874585B6C0E63E88E4987910C2A6D44715ACB528FF21CBA5C8D784,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS47\IHP1_NCTP1\alias_manifest.json,9E31929B9E20C7A080E5056BBBB54972E30BF5B007B1C0533F9195493C952C12,1680,True
YAHOOA3__A3Benchmark-TS47,Yahoo,Yahoo-A3,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS47\IHP1_NCTP0\score.npy,5FFD46424B372A81DFD46379ACF8EE589588DBF51E8B362F840A98A1DDA07CF7,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS47\IHP1_NCTP0\score_manifest.json,33E62F4795B7E75AFCF9BFC618CC844A919554CBDBA4DFE40A6BEB3F469EBEAE,1680,True
YAHOOA3__A3Benchmark-TS47,Yahoo,Yahoo-A3,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS47\LEGACY_DEFAULT\score.npy,790A0F6BFAC387CB97A320247E662FFA53BA9356FAE6E4C93C3C9362F19D1575,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS47\IHP0_NCTP0\alias_manifest.json,FCAE29AD4304DC4569E880A9D1354B4DC9D88571D4412C88AE2AEE5BCC833EF1,1680,True
YAHOOA3__A3Benchmark-TS47,Yahoo,Yahoo-A3,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS47\IHP0_NCTP1\score.npy,ABE513F80B3E675BF5AEF6C1D36C72BF8964D9AD196B0C9E1042466012229D47,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS47\IHP0_NCTP1\score_manifest.json,4D6996FD048139BC921CF90938D6CEB028AA144BE1CCEA50B0BFABBA5BB11543,1680,True
YAHOOA3__A3Benchmark-TS48,Yahoo,Yahoo-A3,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS48\FINAL_DEFAULT\score.npy,2629BF5DD7487BF465D7BFB3C1262FE41B9B844E7C4EDA24E1F251CB52BA26E9,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS48\IHP1_NCTP1\alias_manifest.json,9435239F715C7BE3E20D2885B2E0FF6469B94B70BE4AF91C1351DF6565CEEF09,1680,True
YAHOOA3__A3Benchmark-TS48,Yahoo,Yahoo-A3,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS48\IHP1_NCTP0\score.npy,39004EED1CAFC53470989D5A890BB2D7A4A8486211A6B351A904EBBE1B603AAE,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS48\IHP1_NCTP0\score_manifest.json,C24C2FF6FB331949232B8A515F56344600B94143255C3D9B7578C6160A1EDBB2,1680,True
YAHOOA3__A3Benchmark-TS48,Yahoo,Yahoo-A3,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS48\LEGACY_DEFAULT\score.npy,8271612447B3F57587023E0A4735D529CBEBC01420EDE5DB31C9B1B35E655EDF,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS48\IHP0_NCTP0\alias_manifest.json,E6DBE9C53852949F969C5ADB91BD77A6045CC2187A63CDB77517FF68092888AD,1680,True
YAHOOA3__A3Benchmark-TS48,Yahoo,Yahoo-A3,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS48\IHP0_NCTP1\score.npy,62185102A92A65E60567C9DD050C0A053330B1EBF933CD1824765AD402CA004F,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS48\IHP0_NCTP1\score_manifest.json,17709A33F482A34BCC10EA0EC7EFF6676F3284DD70BBDEA357D02AF42562BC5A,1680,True
YAHOOA3__A3Benchmark-TS49,Yahoo,Yahoo-A3,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS49\FINAL_DEFAULT\score.npy,B9E0DAC88F44B24D3299027B0C1FE32077061420DE7BB841F6705060314FC1BD,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS49\IHP1_NCTP1\alias_manifest.json,7721ABC7D281DDEB518172EA5B7D4CC702DF5ECA455C0AE9FF77275EAD87B5FC,1680,True
YAHOOA3__A3Benchmark-TS49,Yahoo,Yahoo-A3,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS49\IHP1_NCTP0\score.npy,11B53C524F1ADDD22586039F888A1F1B795E9D1B99D24FFC52C00760AE43064D,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS49\IHP1_NCTP0\score_manifest.json,1BA4740A9798C4852AB97B4B36C0BCD2255AAE098C37F587316141E27BBD8A8F,1680,True
YAHOOA3__A3Benchmark-TS49,Yahoo,Yahoo-A3,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS49\LEGACY_DEFAULT\score.npy,9231BC993155DB6C9A704321EB80C7902D187BDB550C4D76F92BB7E16A6EAAB6,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS49\IHP0_NCTP0\alias_manifest.json,2585DC7DA0936CA8315081AEEEAC93E57F7A359D5010E733B25FFC7EDC537F27,1680,True
YAHOOA3__A3Benchmark-TS49,Yahoo,Yahoo-A3,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS49\IHP0_NCTP1\score.npy,B2823E25AA012DF2EB4920CBF231852DA8986880B2588D22EA897B3B730BE484,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS49\IHP0_NCTP1\score_manifest.json,F8938E9721BCB33BA7D9B7EBB5E71B5DA5D96F16A33886298DF032225532A557,1680,True
YAHOOA3__A3Benchmark-TS5,Yahoo,Yahoo-A3,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS5\FINAL_DEFAULT\score.npy,E40BB1511E3147E2F9C32EF4639D307BF17CA7F95253F3A10E083E3576FAB247,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS5\IHP1_NCTP1\alias_manifest.json,FFCFD8EB200640A2585CEE1F6D9ADE1C388E2476FC5377C4CCC4786C0D92D9C9,1680,True
YAHOOA3__A3Benchmark-TS5,Yahoo,Yahoo-A3,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS5\IHP1_NCTP0\score.npy,D230F24BB49FD5A324D47648103B9E5D98E56A62B299A4DD41F3F5372AE200B1,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS5\IHP1_NCTP0\score_manifest.json,10EE298F10054626E5431F6ADDCD7EA652DFC1FFB8269F5229A95774BB323869,1680,True
YAHOOA3__A3Benchmark-TS5,Yahoo,Yahoo-A3,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS5\LEGACY_DEFAULT\score.npy,0933FFB596E192D03AB2E39CC93F5997EAFBCEF43410438117CD3464BA764F91,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS5\IHP0_NCTP0\alias_manifest.json,C58F02209E1FC8A78C660E6B324FD1C0FEEA4EDEDC7D80E2E0AC1E70745D9779,1680,True
YAHOOA3__A3Benchmark-TS5,Yahoo,Yahoo-A3,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS5\IHP0_NCTP1\score.npy,D7EA3C5D43A425500BCEFB7F4BAA1AB958B52AAD6CA927D0B5C9F692C494FDFB,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS5\IHP0_NCTP1\score_manifest.json,F777D888D76E24A4ECDACB9D99493EEA3574C11CBB331E3893196898DF1E5B4F,1680,True
YAHOOA3__A3Benchmark-TS50,Yahoo,Yahoo-A3,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS50\FINAL_DEFAULT\score.npy,D4BECA62069047C9E7CDBE546EC5F11A300D00862EB41653136E5B142D8C8541,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS50\IHP1_NCTP1\alias_manifest.json,8023FF6E71A5C7CB8F1852C3C7DEBE192B6A210C902EBBA74A1CEEBE80CAB3AE,1680,True
YAHOOA3__A3Benchmark-TS50,Yahoo,Yahoo-A3,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS50\IHP1_NCTP0\score.npy,79587FB57FAA93908C025DAC9B0753A356447599623406492BB0D1CF7F33E186,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS50\IHP1_NCTP0\score_manifest.json,6F6296B7D3948720B57367F06BBCCA7CD070FA010CE988A5FB8590307919A4C5,1680,True
YAHOOA3__A3Benchmark-TS50,Yahoo,Yahoo-A3,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS50\LEGACY_DEFAULT\score.npy,C63A24E60032761AAFF9701BAA8ABB0D122A779C2322A8D72879B630E2F0D26E,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS50\IHP0_NCTP0\alias_manifest.json,DAE27FC9397E8FEA914C8D56CCD902025843CFEFD3A6A18CF28AE51BA1A1499F,1680,True
YAHOOA3__A3Benchmark-TS50,Yahoo,Yahoo-A3,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS50\IHP0_NCTP1\score.npy,9AA16207E53B4FC6348399F051BB0A453CC2183F9507608867ED8838436C6298,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS50\IHP0_NCTP1\score_manifest.json,7D38CFB92BE5893B2898D649493BCB2ADF15209E6A59894D789E98C01365B280,1680,True
YAHOOA3__A3Benchmark-TS51,Yahoo,Yahoo-A3,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS51\FINAL_DEFAULT\score.npy,107E11DB6C298C9B9475438C4D832F6AF8FF38B1CEDDFA99B7C932A0EB2356DA,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS51\IHP1_NCTP1\alias_manifest.json,BE48C4334BA65F0CFF5BCE2EBDBFE39C6D06A51669688ECCA33AB647B59DF969,1680,True
YAHOOA3__A3Benchmark-TS51,Yahoo,Yahoo-A3,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS51\IHP1_NCTP0\score.npy,7245B03A16C8298491B3CD3C234806610867A3D047667EA3AC40895BCB8458C9,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS51\IHP1_NCTP0\score_manifest.json,6D39B52BD13D9C5F7EC5DE42B1FD617172AB2CF5AB9B8E663D3184D36D93D49D,1680,True
YAHOOA3__A3Benchmark-TS51,Yahoo,Yahoo-A3,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS51\LEGACY_DEFAULT\score.npy,B191903D7EC10E4D91CE4258522647E94E00038C1D099B2567232F66645DBC45,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS51\IHP0_NCTP0\alias_manifest.json,CE60993EE32477D8A2F946308BD157C31D1756588EABB6BE083779B0CD62E7E2,1680,True
YAHOOA3__A3Benchmark-TS51,Yahoo,Yahoo-A3,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS51\IHP0_NCTP1\score.npy,E33F177B26C7170036EBF924A68525196BBE7C7BD4F28A48C7A2CB0AE85C39A0,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS51\IHP0_NCTP1\score_manifest.json,868FC1FB15B15D1D6808A4BA1883F8BB98D560D0554CE0160EE5C6D126EE401E,1680,True
YAHOOA3__A3Benchmark-TS52,Yahoo,Yahoo-A3,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS52\FINAL_DEFAULT\score.npy,99268CCF145AF2E3CF2B515EB031A6F78398034DC88B64B32A85CBCD0200F435,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS52\IHP1_NCTP1\alias_manifest.json,40E34F22C292F9455F0DF24C47FBF88BC0058065B7DD3A7300F02A2F5B5A3DA9,1680,True
YAHOOA3__A3Benchmark-TS52,Yahoo,Yahoo-A3,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS52\IHP1_NCTP0\score.npy,F134490B8E28089F0F4BB4B62A18AA9B7E7B62FFA5C8F7CC521856E788E648C3,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS52\IHP1_NCTP0\score_manifest.json,0697C8BFFE335003196FCE58F5228A6E56B9F9A652883F6E5FB848F462585D10,1680,True
YAHOOA3__A3Benchmark-TS52,Yahoo,Yahoo-A3,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS52\LEGACY_DEFAULT\score.npy,0443347FC955528F5F38AA181351DE53A42AF8546439F3796B68D82A3912AB88,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS52\IHP0_NCTP0\alias_manifest.json,72BCC56E34074F7ACAD0BD7CE44429ABBC2F233EB616CB5B66B99E932305F1F8,1680,True
YAHOOA3__A3Benchmark-TS52,Yahoo,Yahoo-A3,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS52\IHP0_NCTP1\score.npy,5F7E509912B88FABBD9E50DDD551AC3296C02F9037469438E81C2D13759E5D09,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS52\IHP0_NCTP1\score_manifest.json,EA0F277090E3292216D4FCCA4A1CB298D1C63C919D9D2B2ED9E2A9249B90EA84,1680,True
YAHOOA3__A3Benchmark-TS53,Yahoo,Yahoo-A3,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS53\FINAL_DEFAULT\score.npy,8FAF02C12C8A6FEADF170BE3A7424787FC90D4C0DC7576744B97E3475F0E8498,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS53\IHP1_NCTP1\alias_manifest.json,74389F16DDD60A2B81C1498FD2A320A3147A2868BBC1E07452B30B5260516B86,1680,True
YAHOOA3__A3Benchmark-TS53,Yahoo,Yahoo-A3,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS53\IHP1_NCTP0\score.npy,6EDDA4111FD68C9C7B0C7C5BE33401785456FC56280125E648781374B3F74A91,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS53\IHP1_NCTP0\score_manifest.json,F14A3251499EB91A3BA619DF33367D0FE08BF873F77B02711C3F94BCFEF3F77F,1680,True
YAHOOA3__A3Benchmark-TS53,Yahoo,Yahoo-A3,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS53\LEGACY_DEFAULT\score.npy,451887AF3C0C03C5EF39213875FDB05C8B6B450EB1281C475BB51A9E3CBEABEE,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS53\IHP0_NCTP0\alias_manifest.json,89D6F61B308F02D1D32D4A13C246505C6186445ECB65D5C982313E611E526629,1680,True
YAHOOA3__A3Benchmark-TS53,Yahoo,Yahoo-A3,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS53\IHP0_NCTP1\score.npy,0552DEA69B1FD4EE7131475A90A26724FF1BB61501D0E85CBE38E6FF51A23876,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS53\IHP0_NCTP1\score_manifest.json,B59128DAA0502CC8D1DF7C03C3A5697635E72F1B99648F96C6BCDFE34AE56A37,1680,True
YAHOOA3__A3Benchmark-TS54,Yahoo,Yahoo-A3,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS54\FINAL_DEFAULT\score.npy,816C98CDB01C9453C7A462E05336C4DCD64F7EE8C3907934330804B1ECA35653,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS54\IHP1_NCTP1\alias_manifest.json,2E8532516777D5867F772F844C347D9CADA36B5EC24CA4A9BB199CF2794419D1,1680,True
YAHOOA3__A3Benchmark-TS54,Yahoo,Yahoo-A3,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS54\IHP1_NCTP0\score.npy,2A0E5DB45B082000F2C5A80EF6F4C23C75F2E33C475E4CC351E951514457893C,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS54\IHP1_NCTP0\score_manifest.json,A1BDCC8D112ECB60CA6F283104201A3AB5ED60AA7FA0DCA46A9B40D8CA7B8E31,1680,True
YAHOOA3__A3Benchmark-TS54,Yahoo,Yahoo-A3,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS54\LEGACY_DEFAULT\score.npy,B5C3F8D07FB794AE0F4F2AAEA6E80880FF1C1344252C68C9504B2FC274F07014,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS54\IHP0_NCTP0\alias_manifest.json,CEB5192B3638373F737185E26DF61867BEC4FDAB9098C553518851375C656A5F,1680,True
YAHOOA3__A3Benchmark-TS54,Yahoo,Yahoo-A3,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS54\IHP0_NCTP1\score.npy,F1F7098EB0872CD2431479B0DA2AC576972162CB41B21A22C9B08F886289C447,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS54\IHP0_NCTP1\score_manifest.json,3F6EF7A07635CCF20F0AAC2CDB7E8F76D6CDF10CE06CC144E9868902924E479B,1680,True
YAHOOA3__A3Benchmark-TS55,Yahoo,Yahoo-A3,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS55\FINAL_DEFAULT\score.npy,1808B5009BF6E912B629CB436DC0242D7153864A1961890EC8AC9C2542E4F098,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS55\IHP1_NCTP1\alias_manifest.json,19157919073C5ED7D0DD78A286AE0BAFA1811AE33C7A7E432664EC51D0374C2E,1680,True
YAHOOA3__A3Benchmark-TS55,Yahoo,Yahoo-A3,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS55\IHP1_NCTP0\score.npy,0B96079DFE7792FC2E925C6B804D1B3ABA36865A77F9B6782592AC5C30F26883,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS55\IHP1_NCTP0\score_manifest.json,8B92268B06225CA98C7EB6EBA50716A958FB9A67B2A2814DF3A11E7ED83AEF5B,1680,True
YAHOOA3__A3Benchmark-TS55,Yahoo,Yahoo-A3,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS55\LEGACY_DEFAULT\score.npy,290D1E31C5FB07B81CDCE03871E34A7A6A1C486E591E96B6111A2900F3FE8A84,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS55\IHP0_NCTP0\alias_manifest.json,58F7A68BD1EAD082E2CEC7919C8C3040A7451BB60AD7934C8B7F0F86006FF449,1680,True
YAHOOA3__A3Benchmark-TS55,Yahoo,Yahoo-A3,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS55\IHP0_NCTP1\score.npy,DC1254AE9EE33DB2B204166BC915C40988E632A9458D1230835C7A7871F43311,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA3__A3Benchmark-TS55\IHP0_NCTP1\score_manifest.json,D93D3F6661768352D1FECE021BABF2BC0D631EDDBD65CDF0C8C193EDF23EF93F,1680,True
